6,1,100,-1
1,1,100,0
5,1,100,0
1,1,100,0
4,1,100,-1
5,2,100,-1
6,2,80,-1
5,1,100,0
1,1,100,0
1,1,100,-1
5,1,100,-1
5,1,100,0
1,1,100,0
1,1,100,-1
5,1,100,0
7,1,100,-2
5,1,100,0
