1,1,100,0
1,1,100,0
5,1,100,0
5,1,100,0
6,1,100,0
6,1,100,0
5,1,100,0
0,1,100,0
4,1,100,0
4,1,100,0
3,1,100,0
3,1,100,0
2,1,100,0
2,1,100,0
1,1,100,0
0,1,100,0
